x,y,gx,gy,gradient,gradient_after_clamp,
4,14,0.000000,0.000000,0.000000,0.000000
5,14,0.000000,0.000000,0.000000,0.000000
6,14,0.000000,0.000000,0.000000,0.000000
7,14,0.000000,0.000000,0.000000,0.000000
8,14,0.000000,-0.172549,0.172549,0.172549
9,14,0.000000,-2.007843,2.007843,1.000000
10,14,0.000000,-0.345098,0.345098,0.345098
11,14,0.000000,1.835294,1.835294,1.000000
12,14,0.000000,0.517647,0.517647,0.517647
13,14,0.000000,0.172549,0.172549,0.172549
14,14,0.000000,0.000000,0.000000,0.000000
15,14,0.000000,0.000000,0.000000,0.000000
16,14,0.000000,0.000000,0.000000,0.000000
17,14,0.000000,0.000000,0.000000,0.000000
18,14,0.000000,0.000000,0.000000,0.000000
19,14,0.000000,0.000000,0.000000,0.000000
0,15,0.000000,0.000000,0.000000,0.000000
1,15,0.000000,0.000000,0.000000,0.000000
2,15,0.000000,0.000000,0.000000,0.000000
3,15,0.000000,0.000000,0.000000,0.000000
4,15,0.000000,0.000000,0.000000,0.000000
5,15,0.000000,0.000000,0.000000,0.000000
6,15,0.000000,0.000000,0.000000,0.000000
7,15,0.000000,0.000000,0.000000,0.000000
8,15,0.000000,-0.172549,0.172549,0.172549
9,15,0.000000,-2.007843,2.007843,1.000000
10,15,0.000000,-0.345098,0.345098,0.345098
11,15,0.000000,1.835294,1.835294,1.000000
12,15,0.000000,0.517647,0.517647,0.517647
13,15,0.000000,0.172549,0.172549,0.172549
14,15,0.000000,0.000000,0.000000,0.000000
15,15,0.000000,0.000000,0.000000,0.000000
16,15,0.000000,0.000000,0.000000,0.000000
17,15,0.000000,0.000000,0.000000,0.000000
18,15,0.000000,0.000000,0.000000,0.000000
19,15,0.000000,0.000000,0.000000,0.000000
0,16,0.000000,0.000000,0.000000,0.000000
1,16,0.000000,0.000000,0.000000,0.000000
2,16,0.000000,0.000000,0.000000,0.000000
3,16,0.000000,0.000000,0.000000,0.000000
4,16,0.000000,0.000000,0.000000,0.000000
5,16,0.000000,0.000000,0.000000,0.000000
6,16,0.000000,0.000000,0.000000,0.000000
7,16,0.000000,0.000000,0.000000,0.000000
8,16,0.000000,-0.172549,0.172549,0.172549
9,16,0.000000,-2.007843,2.007843,1.000000
10,16,0.000000,-0.345098,0.345098,0.345098
11,16,0.000000,1.835294,1.835294,1.000000
12,16,0.000000,0.517647,0.517647,0.517647
13,16,0.000000,0.172549,0.172549,0.172549
14,16,0.000000,0.000000,0.000000,0.000000
15,16,0.000000,0.000000,0.000000,0.000000
16,16,0.000000,0.000000,0.000000,0.000000
17,16,0.000000,0.000000,0.000000,0.000000
18,16,0.000000,0.000000,0.000000,0.000000
19,16,0.000000,0.000000,0.000000,0.000000
0,17,0.000000,0.000000,0.000000,0.000000
1,17,0.000000,0.000000,0.000000,0.000000
2,17,0.000000,0.000000,0.000000,0.000000
3,17,0.000000,0.000000,0.000000,0.000000
4,17,0.000000,0.000000,0.000000,0.000000
5,17,0.000000,0.000000,0.000000,0.000000
6,17,0.000000,0.000000,0.000000,0.000000
7,17,0.000000,0.000000,0.000000,0.000000
8,17,0.000000,-0.172549,0.172549,0.172549
9,17,0.000000,-2.007843,2.007843,1.000000
10,17,0.000000,-0.345098,0.345098,0.345098
11,17,0.000000,1.835294,1.835294,1.000000
12,17,0.000000,0.517647,0.517647,0.517647
13,17,0.000000,0.172549,0.172549,0.172549
14,17,0.000000,0.000000,0.000000,0.000000
15,17,0.000000,0.000000,0.000000,0.000000
16,17,0.000000,0.000000,0.000000,0.000000
17,17,0.000000,0.000000,0.000000,0.000000
18,17,0.000000,0.000000,0.000000,0.000000
19,17,0.000000,0.000000,0.000000,0.000000
0,18,0.000000,0.000000,0.000000,0.000000
1,18,0.000000,0.000000,0.000000,0.000000
2,18,0.000000,0.000000,0.000000,0.000000
3,18,0.000000,0.000000,0.000000,0.000000
